cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18
2869,3146107003002,3146107,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,30.94,FEATURE_05_VALUE_03,6,0.121564723575264,0.117172441664886,25.01464473,2.70138851369604,,,,,,,,
2870,2313302003002,2313302,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,32.6,FEATURE_05_VALUE_03,4,0.217678962689626,0.193924771364688,13.76023345,3.46614443423857,,,100.0,75.0,0.0,100.0,72.0,82.2
2871,3550308005174,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,29.94,FEATURE_05_VALUE_05,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,94.5,89.6,100.0,87.5,96.4,93.8
2872,3549805005021,3549805,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,32.05,FEATURE_05_VALUE_03,2,0.184631452253734,0.181666126738905,255.56678459,2.48560608114826,,,,,,,,
2873,3552205005005,3552205,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,46.19,FEATURE_05_VALUE_06,3,0.208104739400747,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,
2874,3201506003006,3201506,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,29.45,FEATURE_05_VALUE_03,3,0.184788415801056,0.177144539920747,56.90087737,2.44606428256935,,,,,,,,
2875,3303302005015,3303302,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,25.81,FEATURE_05_VALUE_03,3,0.0983988290578631,0.0894600495753896,291.71213557,2.21463430347738,,,,,,,,
2876,5003702005009,5003702,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,25.76,FEATURE_05_VALUE_06,3,0.198313984704114,0.218702781530092,110.60529943,2.3488514116597,,,,,,,,
2878,3550308005067,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,35.77,FEATURE_05_VALUE_03,3,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,,,,,,
2879,4306767003001,4306767,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,21.11,FEATURE_05_VALUE_03,2,0.116197735939536,0.117093552085394,14.02882997,2.6459226332222,,,,,,,,
2880,3507605003005,3507605,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,39.94,FEATURE_05_VALUE_03,3,0.17845901846104,0.174987368965328,75.67797745,3.11206547785765,,,,,,,,
2881,4209102005007,4209102,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,29.49,FEATURE_05_VALUE_06,10,0.146729639879962,0.156239747137473,283.94443252,1.42310517992497,,,,,,,,
2882,3205002005004,3205002,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,26.01,FEATURE_05_VALUE_02,1,0.118748745112078,0.110059743182675,231.37366479,4.12051687763713,,,,,,,,
2883,3555000003003,3555000,,FEATURE_02_VALUE_06,False,33.8,FEATURE_05_VALUE_03,4,0.219668205922972,0.214175535650863,30.90345852,9.1392362644895,,,88.0,70.3,100.0,100.0,64.2,78.9
2884,4111803003002,4111803,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,44.15,FEATURE_05_VALUE_03,5,0.211462380947833,0.217676722596073,12.95898185,4.96980841388564,,,,,,,,
2885,4124103003002,4124103,,FEATURE_02_VALUE_06,False,35.96,FEATURE_05_VALUE_03,3,0.211462380947833,0.217676722596073,16.84586906,4.41510850129142,,,100.0,90.3,100.0,100.0,98.5,97.9
2886,3555000003002,3555000,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,9.85,FEATURE_05_VALUE_06,3,0.219668205922972,0.214175535650863,30.90345852,9.1392362644895,,,,,,,,
2887,3555000003002,3555000,,FEATURE_02_VALUE_06,False,23.88,FEATURE_05_VALUE_06,2,0.219668205922972,0.214175535650863,30.90345852,9.1392362644895,,,,,,,,
2888,4103602001001,4103602,,FEATURE_02_VALUE_06,False,25.46,FEATURE_05_VALUE_03,2,0.211462380947833,0.217676722596073,7.77205188,7.94596742153357,,,,,,,,
2890,5205109003001,5205109,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,24.47,FEATURE_05_VALUE_03,2,0.179255097173785,0.168829193897496,41.92310861,4.05116622947831,,,,,,,,
2891,3549904005013,3549904,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,36.6,FEATURE_05_VALUE_06,4,0.157930803400635,0.159030009934577,296.82883547,3.77579338858578,,,,,,,,
2892,3524006003002,3524006,,FEATURE_02_VALUE_03,False,26.68,FEATURE_05_VALUE_03,3,0.254780238181455,0.246963956459683,22.87699896,5.54241797221401,,,,,,,,
2893,3533403003001,3533403,,FEATURE_02_VALUE_03,False,25.25,FEATURE_05_VALUE_06,3,0.181659821321196,0.177938541924162,27.3683326,7.04671975195546,,,,,,,,
2895,-1,-1,,FEATURE_02_VALUE_03,False,23.7,FEATURE_05_VALUE_06,5,0.181659821321196,0.177938541924162,123.01707292,4.5120415107819,,,100.0,91.3,100.0,100.0,99.5,98.5
2896,3552403005002,3552403,,FEATURE_02_VALUE_03,False,31.33,FEATURE_05_VALUE_06,3,0.181659821321196,0.177938541924162,123.01707292,4.5120415107819,,,100.0,88.0,0.0,100.0,98.2,94.2
2897,3552403005004,3552403,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,27.5,FEATURE_05_VALUE_06,4,0.181659821321196,0.177938541924162,123.01707292,4.5120415107819,,,,,,,,
2898,3552403005010,3552403,,FEATURE_02_VALUE_03,False,22.0,FEATURE_05_VALUE_06,3,0.181659821321196,0.177938541924162,123.01707292,4.5120415107819,,,,,,,,
2899,3200607003001,3200607,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,43.81,FEATURE_05_VALUE_05,8,0.170267221784895,0.163165190161227,37.04179383,2.10402289176906,,,,,,,,
2900,3522307003006,3522307,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,40.74,FEATURE_05_VALUE_02,3,0.154944657002373,0.149387245781475,65.13769391,5.09502216334641,,,,,,,,
2901,4314902004033,4314902,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,69.51,FEATURE_05_VALUE_05,8,0.116197735939536,0.117093552085394,842.4716613,3.72409973274506,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,99.3,90.2,100.0,100.0,85.8,93.1
2902,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,68.2,FEATURE_05_VALUE_05,5,0.182505267850711,0.179139846770707,92.24230632,2.05114180226993,,,,,,,,
2903,3550308005051,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,45.22,FEATURE_05_VALUE_03,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,96.9,78.8,100.0,100.0,95.4,94.0
2904,3515004005007,3515004,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,25.7,FEATURE_05_VALUE_06,4,0.220157722316414,0.209369771303964,98.35329471,1.90999346782234,,,,,,,,
2905,2919553003002,2919553,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,35.0,FEATURE_05_VALUE_03,2,0.0983988290578631,0.0894600495753896,31.90414589,3.78969707688032,,,,,,,,
2906,3550308005099,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,75.47,FEATURE_05_VALUE_05,23,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,84.4,100.0,100.0,80.4,85.0
2907,3550308005098,3550308,,FEATURE_02_VALUE_03,True,30.93,FEATURE_05_VALUE_03,9,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2908,3550308005049,3550308,,FEATURE_02_VALUE_03,True,33.31,FEATURE_05_VALUE_03,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2909,3550308005050,3550308,,FEATURE_02_VALUE_03,True,20.0,FEATURE_05_VALUE_05,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,,,,,,
2911,3550308005103,3550308,,FEATURE_02_VALUE_03,True,26.85,FEATURE_05_VALUE_03,6,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2912,2601706003001,2601706,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,40.0,FEATURE_05_VALUE_03,5,0.14626404420929,0.152495377116875,29.33687223,5.30068113752617,,,96.9,79.4,100.0,100.0,58.1,80.2
2913,2916807001001,2916807,,FEATURE_02_VALUE_04,False,25.48,FEATURE_05_VALUE_03,2,0.116662025874871,0.114995115362857,5.66048788,14.9320591309542,,,,,,,,
2914,4112801001001,4112801,,FEATURE_02_VALUE_06,False,23.56,FEATURE_05_VALUE_03,3,0.267560519932172,0.278636099831239,3.32547042,17.3250173250173,,,,,,,,
2915,3303500005002,3303500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,30.27,FEATURE_05_VALUE_03,3,0.0983988290578631,0.0894600495753896,230.99996701,1.73376330663338,,,,,,,,
2916,4314407004014,4314407,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,51.98,FEATURE_05_VALUE_03,5,0.18878349940586,0.194717892324217,120.40311983,2.04157224395038,,,,,,,,
2917,4126603001001,4126603,,FEATURE_02_VALUE_06,False,24.5,FEATURE_05_VALUE_03,4,0.267560519932172,0.278636099831239,5.1974381,9.95321986662685,,,,,,,,
2918,4101507003003,4101507,,FEATURE_02_VALUE_06,False,38.0,FEATURE_05_VALUE_03,7,0.165098391506438,0.171875845585675,46.65539584,3.4658441063321,,,88.0,91.6,0.0,100.0,94.8,90.6
2919,4101507003005,4101507,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,10.0,FEATURE_05_VALUE_06,2,0.165098391506438,0.171875845585675,46.65539584,3.4658441063321,,,,,,,,
2920,4111506003002,4111506,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,40.09,FEATURE_05_VALUE_03,6,0.17898896627836,0.188490357008117,9.08506015,6.1143381228982,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,97.0,82.2,100.0,100.0,70.3,85.8
2921,4104709001001,4104709,,FEATURE_02_VALUE_06,False,23.05,FEATURE_05_VALUE_03,2,0.267560519932172,0.278636099831239,3.25478256,13.9499197879612,,,,,,,,
2922,1302603005022,1302603,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,True,15.0,FEATURE_05_VALUE_05,4,0.108044703501888,0.106761644766951,1024.6840934,1.7495168174734,,,,,,,,
2923,1302603005012,1302603,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,30.0,FEATURE_05_VALUE_05,7,0.108044703501888,0.106761644766951,1024.6840934,1.7495168174734,,,,,,,,
2924,3550308005070,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,31.0,FEATURE_05_VALUE_03,2,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2925,2704302004022,2704302,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,26.16,FEATURE_05_VALUE_06,7,0.188255442763925,0.191179357271122,461.35374554,3.45244941421798,,,,,,,,
2926,2304400005062,2304400,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,25.0,FEATURE_05_VALUE_03,7,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,,,,,,,,
2927,5212204001001,5212204,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,30.0,FEATURE_05_VALUE_03,5,0.260187832583933,0.248184535841421,5.11408979,10.338054378166,,,,,,,,
2928,3548807003002,3548807,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,12.03,FEATURE_05_VALUE_06,4,0.190102227825834,0.179139940969186,104.37999525,5.0625221485344,,,,,,,,
2930,2604106003003,2604106,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,51.0,FEATURE_05_VALUE_05,17,0.14626404420929,0.152495377116875,163.56762927,2.01677960632462,,,96.9,83.8,100.0,100.0,99.6,96.4
2931,3304144003001,3304144,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,23.14,FEATURE_05_VALUE_03,1,0.0983988290578631,0.0894600495753896,35.48702422,1.39244736548958,,,,,,,,
2933,2911709003003,2911709,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,44.6,FEATURE_05_VALUE_03,5,0.15911734989143,0.146894424155374,26.22096808,2.33108383743021,,,,,,,,
2935,3527108003001,3527108,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,15.84,FEATURE_05_VALUE_06,3,0.186135755002225,0.176453682100464,37.88429075,3.94259580507806,,,,,,,,
2936,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,43.91,FEATURE_05_VALUE_05,8,0.212059299661577,0.196919941806326,89.2531749,3.37681383142945,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,100.0,95.6,100.0,100.0,98.5,98.8
2937,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,32.44,FEATURE_05_VALUE_05,4,0.145128231409494,0.136117377522185,28.249595,3.22211660840006,,,,,,,,
2938,3534708003004,3534708,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,47.97,FEATURE_05_VALUE_03,5,0.167444484347312,0.152595615102377,51.77729692,4.533831450282,,,,,,,,
2939,4209300003005,4209300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,21.92,FEATURE_05_VALUE_06,1,0.184361501355198,0.188533115770086,67.73173817,4.4099488445934,,,96.0,93.8,100.0,100.0,76.9,89.6
2940,2305506003005,2305506,,FEATURE_02_VALUE_03,False,45.0,FEATURE_05_VALUE_03,43,0.217714731332823,0.206201177631524,35.47626406,4.93164736748663,,,88.0,94.4,100.0,100.0,97.1,94.9
2941,2310506003001,2310506,,FEATURE_02_VALUE_03,False,28.98,FEATURE_05_VALUE_03,6,0.217678962689626,0.193924771364688,9.52559827,4.67880035558883,,,85.0,78.5,0.0,100.0,96.2,88.2
2942,2314003003001,2314003,,FEATURE_02_VALUE_03,False,30.0,FEATURE_05_VALUE_03,4,0.201473815549467,0.186205125048521,9.95602046,7.48839299086416,,,87.2,87.0,0.0,100.0,96.5,90.2
2943,-1,-1,,FEATURE_02_VALUE_03,False,24.4,FEATURE_05_VALUE_03,2,0.217678962689626,0.193924771364688,5.08960935,7.0871722182849,,,,,,,,
2944,4209300003004,4209300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,36.32,FEATURE_05_VALUE_05,2,0.184361501355198,0.188533115770086,67.73173817,4.4099488445934,,,,,,,,
2946,2211100003002,2211100,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,40.0,FEATURE_05_VALUE_03,5,0.167290671388838,0.160557418176876,8.74673634,2.29326239508325,,,,,,,,
2947,3105608003006,3105608,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,51.13,FEATURE_05_VALUE_03,3,0.0981270024057738,0.0954534287523893,44.60095062,2.2234739557084,,,79.9,95.0,100.0,50.0,61.3,72.1
2948,4119152003004,4119152,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,27.62,FEATURE_05_VALUE_03,4,0.168921519796663,0.16765931392066,56.54973872,4.72273603841159,,,,,,,,
2949,4123501001001,4123501,,FEATURE_02_VALUE_04,True,26.0,FEATURE_05_VALUE_03,4,0.201872171607552,0.210132418496876,6.08093325,7.86936848317923,,,,,,,,
2951,3524402005001,3524402,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,18.0,FEATURE_05_VALUE_06,2,0.157930803400635,0.159030009934577,96.91870955,3.08997567747717,,,,,,,,
2952,4115804003002,4115804,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,15.0,FEATURE_05_VALUE_06,2,0.226926390167403,0.240252975131723,16.86243794,4.45583156956667,,,,,,,,
2953,3115300003004,3115300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,29.23,FEATURE_05_VALUE_03,6,0.132321994729141,0.14267153111389,26.215262,2.69647166682396,,,,,,,,
2955,4318002003003,4318002,,FEATURE_02_VALUE_06,False,36.07,FEATURE_05_VALUE_03,7,0.135344151971936,0.139809354799452,17.49777325,3.17510715986665,,,,,,,,
2956,3300159001001,3300159,,FEATURE_02_VALUE_06,False,24.28,FEATURE_05_VALUE_03,3,0.139235312961765,0.173084149415319,2.6635185,18.1438809761408,,,,,,,,
2957,3302106001001,3302106,,FEATURE_02_VALUE_06,False,30.24,FEATURE_05_VALUE_03,4,0.139235312961765,0.173084149415319,5.21875496,8.7800166820317,,,,,,,,
2959,4117909003002,4117909,,FEATURE_02_VALUE_04,False,30.7,FEATURE_05_VALUE_03,2,0.201872171607552,0.210132418496876,10.54058282,6.48109141579442,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,,,,,,
2960,3301900005005,3301900,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,27.12,FEATURE_05_VALUE_06,5,0.0983988290578631,0.0894600495753896,63.65036239,1.74667149912448,FEATURE_11_VALUE_02,FEATURE_12_VALUE_02,,,,,,
2961,3505500003004,3505500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,52.13,FEATURE_05_VALUE_05,6,0.153429744983671,0.152264933827257,56.87166274,2.5158709525926,,,100.0,91.3,0.0,100.0,70.8,85.1
2962,3503208005004,3503208,,FEATURE_02_VALUE_06,True,8.0,FEATURE_05_VALUE_06,2,0.183696638072003,0.187609639092431,126.14271179,3.97336959400992,,,,,,,,
2963,4314902004013,4314902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,48.47,FEATURE_05_VALUE_03,7,0.116197735939536,0.117093552085394,842.4716613,3.72409973274506,,,100.0,80.3,100.0,100.0,96.2,94.4
2964,4314902004013,4314902,,FEATURE_02_VALUE_03,True,50.9,FEATURE_05_VALUE_03,4,0.116197735939536,0.117093552085394,842.4716613,3.72409973274506,,,,,,,,
2965,4314902004033,4314902,,FEATURE_02_VALUE_03,True,24.04,FEATURE_05_VALUE_06,4,0.116197735939536,0.117093552085394,842.4716613,3.72409973274506,,,,,,,,
2967,4314902004013,4314902,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,10.95,FEATURE_05_VALUE_05,5,0.116197735939536,0.117093552085394,842.4716613,3.72409973274506,,,,,,,,
2968,4314902004019,4314902,,FEATURE_02_VALUE_03,True,32.18,FEATURE_05_VALUE_02,4,0.116197735939536,0.117093552085394,842.4716613,3.72409973274506,,,,,,,,
2969,4314902004005,4314902,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,8.85,FEATURE_05_VALUE_06,5,0.116197735939536,0.117093552085394,842.4716613,3.72409973274506,,,,,,,,
2970,5001102003002,5001102,,FEATURE_02_VALUE_03,False,47.0,FEATURE_05_VALUE_03,3,0.206539547868526,0.214849322335266,15.24852133,4.2407022602943,,,,,,,,
2971,5005608001001,5005608,,FEATURE_02_VALUE_03,False,27.56,FEATURE_05_VALUE_03,4,0.206539547868526,0.214849322335266,6.59753435,7.37898465171192,,,,,,,,
2972,1508407003002,1508407,,FEATURE_02_VALUE_06,False,28.24,FEATURE_05_VALUE_03,4,0.192089009646951,0.167986247149193,15.84323169,4.66929703733103,,,,,,,,
2973,2903201003003,2903201,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,40.0,FEATURE_05_VALUE_03,4,0.217500440586027,0.204703612540212,51.87107068,3.2484829584584,,,,,,,,
2974,3303500005003,3303500,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,40.67,FEATURE_05_VALUE_05,6,0.0983988290578631,0.0894600495753896,230.99996701,1.73376330663338,,,,,,,,
2975,3303500005002,3303500,,FEATURE_02_VALUE_02,False,25.88,FEATURE_05_VALUE_03,2,0.0983988290578631,0.0894600495753896,230.99996701,1.73376330663338,,,,,,,,
2977,3303500005002,3303500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,39.31,FEATURE_05_VALUE_03,5,0.0983988290578631,0.0894600495753896,230.99996701,1.73376330663338,,,,,,,,
2978,4210100003002,4210100,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,43.57,FEATURE_05_VALUE_03,9,0.2114828994687,0.202998281327436,17.66708861,7.23157304792725,,,100.0,80.6,100.0,100.0,74.0,87.2
2979,3508405003002,3508405,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,40.11,FEATURE_05_VALUE_03,4,0.208104739400747,0.193996955600903,16.80581342,4.29848693259973,,,,,,,,
2980,3550308005105,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,24.36,FEATURE_05_VALUE_03,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2981,3550308005110,3550308,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,12.5,FEATURE_05_VALUE_01,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2982,2616407003002,2616407,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,35.0,FEATURE_05_VALUE_05,6,0.166686216844204,0.186067750687224,54.73377843,4.41809948087331,,,,,,,,
2983,4101804003004,4101804,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,28.1,FEATURE_05_VALUE_03,4,0.168921519796663,0.16765931392066,51.5183893,2.24840363342027,,,,,,,,
2985,4202107001001,4202107,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,31.59,FEATURE_05_VALUE_03,3,0.169939584308514,0.180518442629214,9.84874474,11.3748388564495,,,,,,,,
2986,3545209003002,3545209,,FEATURE_02_VALUE_06,False,64.47,FEATURE_05_VALUE_03,12,0.208104739400747,0.193996955600903,54.45365745,3.5035166548423,,,87.2,73.5,0.0,100.0,41.3,67.8
2987,3535507003001,3535507,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,26.16,FEATURE_05_VALUE_06,3,0.190719321088189,0.16354536846107,18.04746032,4.46488368977988,,,,,,,,
2988,2304285003002,2304285,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,19.0,FEATURE_05_VALUE_05,3,0.153550286877697,0.141161202893031,21.72749219,5.86774111526199,,,,,,,,
2989,4101200001001,4101200,,FEATURE_02_VALUE_06,False,29.11,FEATURE_05_VALUE_03,2,0.223646938710778,0.24786506586551,4.86812568,15.451174289246,,,,,,,,
2990,4116208001001,4116208,,FEATURE_02_VALUE_06,False,22.32,FEATURE_05_VALUE_03,3,0.223646938710778,0.24786506586551,3.23392798,18.2537268025555,,,,,,,,
2991,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,14.0,FEATURE_05_VALUE_06,1,0.223646938710778,0.24786506586551,55.39496178,5.97371565113501,,,,,,,,
2993,1400100005014,1400100,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,47.82,FEATURE_05_VALUE_05,9,0.219853045889061,0.233171305073505,215.88556691,2.18263000679733,,,,,,,,
2994,3171303003004,3171303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,True,55.95,FEATURE_05_VALUE_03,4,0.131061107625111,0.122044981790804,30.55372605,3.88007967096924,,,,,,,,
2995,3507506003001,3507506,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,18.0,FEATURE_05_VALUE_06,2,0.165469467884666,0.153727633690906,73.75953977,2.86773298538173,,,,,,,,
2996,3557006003006,3557006,,FEATURE_02_VALUE_02,False,40.6,FEATURE_05_VALUE_02,7,0.208104739400747,0.193996955600903,46.24125789,5.09363804608045,,,62.0,81.9,100.0,50.0,70.0,68.5
2997,3552205005016,3552205,,FEATURE_02_VALUE_02,True,33.43,FEATURE_05_VALUE_03,3,0.208104739400747,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,
2998,3528403003002,3528403,,FEATURE_02_VALUE_02,False,38.4,FEATURE_05_VALUE_03,4,0.208104739400747,0.193996955600903,16.79153417,4.34640877974573,,,,,,,,
2999,3502903003001,3502903,,FEATURE_02_VALUE_02,False,27.34,FEATURE_05_VALUE_02,3,0.208104739400747,0.193996955600903,10.17126031,6.38549216180837,,,,,,,,
3000,4208203003005,4208203,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,18.05,FEATURE_05_VALUE_06,3,0.169939584308514,0.180518442629214,90.90050856,1.94864350054318,,,,,,,,
3001,1200401005001,1200401,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,18.56,FEATURE_05_VALUE_06,5,0.227606622941496,0.22583496953328,200.83501228,2.42882202131966,,,,,,,,
3002,3170107005002,3170107,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,50.89,FEATURE_05_VALUE_05,4,0.120421260802142,0.121355924236445,146.74113982,2.79393777590136,,,,,,,,
3003,3523107005005,3523107,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,50.23,FEATURE_05_VALUE_06,7,0.216763350250731,0.211583413098421,105.25478381,1.98412136020023,,,,,,,,
3005,3304557005199,3304557,,FEATURE_02_VALUE_03,True,54.17,FEATURE_05_VALUE_05,17,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,100.0,94.4,66.7,100.0,96.7,96.8
3006,3304557005030,3304557,,FEATURE_02_VALUE_03,True,42.35,FEATURE_05_VALUE_02,15,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
3007,3304557005184,3304557,,FEATURE_02_VALUE_03,True,45.62,FEATURE_05_VALUE_05,13,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
3009,3304557005200,3304557,,FEATURE_02_VALUE_03,True,64.09,FEATURE_05_VALUE_05,15,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
3010,3304557005184,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,61.11,FEATURE_05_VALUE_05,25,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
3011,3304557005172,3304557,,FEATURE_02_VALUE_03,True,32.78,FEATURE_05_VALUE_03,7,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,100.0,87.7,66.7,100.0,99.0,96.6
3012,3304557005014,3304557,,FEATURE_02_VALUE_03,True,32.24,FEATURE_05_VALUE_05,11,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
